,SEASON,GAME_TYPE
16957,2018,Regular Season
16958,2018,Regular Season
16959,2018,Regular Season
16960,2018,Regular Season
16961,2018,Regular Season
16962,2018,Regular Season
16963,2018,Regular Season
16964,2018,Regular Season
16965,2018,Regular Season
16966,2018,Regular Season
16967,2018,Regular Season
16968,2018,Regular Season
16969,2018,Regular Season
16970,2018,Regular Season
16971,2018,Regular Season
16972,2018,Regular Season
16973,2018,Regular Season
16974,2018,Regular Season
16975,2018,Regular Season
16976,2018,Regular Season
16977,2018,Regular Season
16978,2018,Regular Season
16979,2018,Regular Season
16980,2018,Regular Season
16981,2018,Regular Season
16982,2018,Regular Season
16983,2018,Regular Season
16984,2018,Regular Season
16985,2018,Regular Season
16986,2018,Regular Season
16987,2018,Regular Season
16988,2018,Regular Season
16989,2018,Regular Season
16990,2018,Regular Season
16991,2018,Regular Season
16992,2018,Regular Season
16993,2018,Regular Season
16994,2018,Regular Season
16995,2018,Regular Season
16996,2018,Regular Season
16997,2018,Regular Season
16998,2018,Regular Season
16999,2018,Regular Season
17000,2018,Regular Season
17001,2018,Regular Season
17002,2018,Regular Season
17003,2018,Regular Season
17004,2018,Regular Season
17005,2018,Regular Season
17006,2018,Regular Season
17007,2018,Regular Season
17008,2018,Regular Season
17009,2018,Regular Season
17010,2018,Regular Season
17011,2018,Regular Season
17012,2018,Regular Season
17013,2018,Regular Season
17014,2018,Regular Season
17015,2018,Regular Season
17016,2018,Regular Season
17017,2018,Regular Season
17018,2018,Regular Season
17019,2018,Regular Season
17020,2018,Regular Season
17021,2018,Regular Season
17022,2018,Regular Season
17023,2018,Regular Season
17024,2018,Regular Season
17025,2018,Regular Season
17026,2018,Regular Season
17027,2018,Regular Season
17028,2018,Regular Season
17029,2018,Regular Season
17030,2018,Regular Season
17031,2018,Regular Season
17032,2018,Regular Season
17033,2018,Regular Season
17034,2018,Regular Season
17035,2018,Regular Season
17036,2018,Regular Season
17037,2018,Regular Season
17038,2018,Regular Season
17039,2018,Regular Season
17040,2018,Regular Season
17041,2018,Regular Season
17042,2018,Regular Season
17043,2018,Regular Season
17044,2018,Regular Season
17045,2018,Regular Season
17046,2018,Regular Season
17047,2018,Regular Season
17048,2018,Regular Season
17049,2018,Regular Season
17050,2018,Regular Season
17051,2018,Regular Season
17052,2018,Regular Season
17053,2018,Regular Season
17054,2018,Regular Season
17055,2018,Regular Season
17056,2018,Regular Season
17057,2018,Regular Season
17058,2018,Regular Season
17059,2018,Regular Season
17060,2018,Regular Season
17061,2018,Regular Season
17062,2018,Regular Season
17063,2018,Regular Season
17064,2018,Regular Season
17065,2018,Regular Season
17066,2018,Regular Season
17067,2018,Regular Season
17068,2018,Regular Season
17069,2018,Regular Season
17070,2018,Regular Season
17071,2018,Regular Season
17072,2018,Regular Season
17073,2018,Regular Season
17074,2018,Regular Season
17075,2018,Regular Season
17076,2018,Regular Season
17077,2018,Regular Season
17078,2018,Regular Season
17079,2018,Regular Season
17080,2018,Regular Season
17081,2018,Regular Season
17082,2018,Regular Season
17083,2018,Regular Season
17084,2018,Regular Season
17085,2018,Regular Season
17086,2018,Regular Season
17087,2018,Regular Season
17088,2018,Regular Season
17089,2018,Regular Season
17090,2018,Regular Season
17091,2018,Regular Season
17092,2018,Regular Season
17093,2018,Regular Season
17094,2018,Regular Season
17095,2018,Regular Season
17096,2018,Regular Season
17097,2018,Regular Season
17098,2018,Regular Season
17099,2018,Regular Season
17100,2018,Regular Season
17101,2018,Regular Season
17102,2018,Regular Season
17103,2018,Regular Season
17104,2018,Regular Season
17105,2018,Regular Season
17106,2018,Regular Season
17107,2018,Regular Season
17108,2018,Regular Season
17109,2018,Regular Season
17110,2018,Regular Season
17111,2018,Regular Season
17112,2018,Regular Season
17113,2018,Regular Season
17114,2018,Regular Season
17115,2018,Regular Season
17116,2018,Regular Season
17117,2018,Regular Season
17118,2018,Regular Season
17119,2018,Regular Season
17120,2018,Regular Season
17121,2018,Regular Season
17122,2018,Regular Season
17123,2018,Regular Season
17124,2018,Regular Season
17125,2018,Regular Season
17126,2018,Regular Season
17127,2018,Regular Season
17128,2018,Regular Season
17129,2018,Regular Season
17130,2018,Regular Season
17131,2018,Regular Season
17132,2018,Regular Season
17133,2018,Regular Season
17134,2018,Regular Season
17135,2018,Regular Season
17136,2018,Regular Season
17137,2018,Regular Season
17138,2018,Regular Season
17139,2018,Regular Season
17140,2018,Regular Season
17141,2018,Regular Season
17142,2018,Regular Season
17143,2018,Regular Season
17144,2018,Regular Season
17145,2018,Regular Season
17146,2018,Regular Season
17147,2018,Regular Season
17148,2018,Regular Season
17149,2018,Regular Season
17150,2018,Regular Season
17151,2018,Regular Season
17152,2018,Regular Season
17153,2018,Regular Season
17154,2018,Regular Season
17155,2018,Regular Season
17156,2018,Regular Season
17157,2018,Regular Season
17158,2018,Regular Season
17159,2018,Regular Season
17160,2018,Regular Season
17161,2018,Regular Season
17162,2018,Regular Season
17163,2018,Regular Season
17164,2018,Regular Season
17165,2018,Regular Season
17166,2018,Regular Season
17167,2018,Regular Season
17168,2018,Regular Season
17169,2018,Regular Season
17170,2018,Regular Season
17171,2018,Regular Season
17172,2018,Regular Season
17173,2018,Regular Season
17174,2018,Regular Season
17175,2018,Regular Season
17176,2018,Regular Season
17177,2018,Regular Season
17178,2018,Regular Season
17179,2018,Regular Season
17180,2018,Regular Season
17181,2018,Regular Season
17182,2018,Regular Season
17183,2018,Regular Season
17184,2018,Regular Season
17185,2018,Regular Season
17186,2018,Regular Season
17187,2018,Regular Season
17188,2018,Regular Season
17189,2018,Regular Season
17190,2018,Regular Season
17191,2018,Regular Season
17192,2018,Regular Season
17193,2018,Regular Season
17194,2018,Regular Season
17195,2018,Regular Season
17196,2018,Regular Season
17197,2018,Regular Season
17198,2018,Regular Season
17199,2018,Regular Season
17200,2018,Regular Season
17201,2018,Regular Season
17202,2018,Regular Season
17203,2018,Regular Season
17204,2018,Regular Season
17205,2018,Regular Season
17206,2018,Regular Season
17207,2018,Regular Season
17208,2018,Regular Season
17209,2018,Regular Season
17210,2018,Regular Season
17211,2018,Regular Season
17212,2018,Regular Season
17213,2018,Regular Season
17214,2018,Regular Season
17215,2018,Regular Season
17216,2018,Regular Season
17217,2018,Regular Season
17218,2018,Regular Season
17219,2018,Regular Season
17220,2018,Regular Season
17221,2018,Regular Season
17222,2018,Regular Season
17223,2018,Regular Season
17224,2018,Regular Season
17225,2018,Regular Season
17226,2018,Regular Season
17227,2018,Regular Season
17228,2018,Regular Season
17229,2018,Regular Season
17230,2018,Regular Season
17231,2018,Regular Season
17232,2018,Regular Season
17233,2018,Regular Season
17234,2018,Regular Season
17235,2018,Regular Season
17236,2018,Regular Season
17237,2018,Regular Season
17238,2018,Regular Season
17239,2018,Regular Season
17240,2018,Regular Season
17241,2018,Regular Season
17242,2018,Regular Season
17243,2018,Regular Season
17244,2018,Regular Season
17245,2018,Regular Season
17246,2018,Regular Season
17247,2018,Regular Season
17248,2018,Regular Season
17249,2018,Regular Season
17250,2018,Regular Season
17251,2018,Regular Season
17252,2018,Regular Season
17253,2018,Regular Season
17254,2018,Regular Season
17255,2018,Regular Season
17256,2018,Regular Season
17257,2018,Regular Season
17258,2018,Regular Season
17259,2018,Regular Season
17260,2018,Regular Season
17261,2018,Regular Season
17262,2018,Regular Season
17263,2018,Regular Season
17264,2018,Regular Season
17265,2018,Regular Season
17266,2018,Regular Season
17267,2018,Regular Season
17268,2018,Regular Season
17269,2018,Regular Season
17270,2018,Regular Season
17271,2018,Regular Season
17272,2018,Regular Season
17273,2018,Regular Season
17274,2018,Regular Season
17275,2018,Regular Season
17276,2018,Regular Season
17277,2018,Regular Season
17278,2018,Regular Season
17279,2018,Regular Season
17280,2018,Regular Season
17281,2018,Regular Season
17282,2018,Regular Season
17283,2018,Regular Season
17284,2018,Regular Season
17285,2018,Regular Season
17286,2018,Regular Season
17287,2018,Regular Season
17288,2018,Regular Season
17289,2018,Regular Season
17290,2018,Regular Season
17291,2018,Regular Season
17292,2018,Regular Season
17293,2018,Regular Season
17294,2018,Regular Season
17295,2018,Regular Season
17296,2018,Regular Season
17297,2018,Regular Season
17298,2018,Regular Season
17299,2018,Regular Season
17300,2018,Regular Season
17301,2018,Regular Season
17302,2018,Regular Season
17303,2018,Regular Season
17304,2018,Regular Season
17305,2018,Regular Season
17306,2018,Regular Season
17307,2018,Regular Season
17308,2018,Regular Season
17309,2018,Regular Season
17310,2018,Regular Season
17311,2018,Regular Season
17312,2018,Regular Season
17313,2018,Regular Season
17314,2018,Regular Season
17315,2018,Regular Season
17316,2018,Regular Season
17317,2018,Regular Season
17318,2018,Regular Season
17319,2018,Regular Season
17320,2018,Regular Season
17321,2018,Regular Season
17322,2018,Regular Season
17323,2018,Regular Season
17324,2018,Regular Season
17325,2018,Regular Season
17326,2018,Regular Season
17327,2018,Regular Season
17328,2018,Regular Season
17329,2018,Regular Season
17330,2018,Regular Season
17331,2018,Regular Season
17332,2018,Regular Season
17333,2018,Regular Season
17334,2018,Regular Season
17335,2018,Regular Season
17336,2018,Regular Season
17337,2018,Regular Season
17338,2018,Regular Season
17339,2018,Regular Season
17340,2018,Regular Season
17341,2018,Regular Season
17342,2018,Regular Season
17343,2018,Regular Season
17344,2018,Regular Season
17345,2018,Regular Season
17346,2018,Regular Season
17347,2018,Regular Season
17348,2018,Regular Season
17349,2018,Regular Season
17350,2018,Regular Season
17351,2018,Regular Season
17352,2018,Regular Season
17353,2018,Regular Season
17354,2018,Regular Season
17355,2018,Regular Season
17356,2018,Regular Season
17357,2018,Regular Season
17358,2018,Regular Season
17359,2018,Regular Season
17360,2018,Regular Season
17361,2018,Regular Season
17362,2018,Regular Season
17363,2018,Regular Season
17364,2018,Regular Season
17365,2018,Regular Season
17366,2018,Regular Season
17367,2018,Regular Season
17368,2018,Regular Season
17369,2018,Regular Season
17370,2018,Regular Season
17371,2018,Regular Season
17372,2018,Regular Season
17373,2018,Regular Season
17374,2018,Regular Season
17375,2018,Regular Season
17376,2018,Regular Season
17377,2018,Regular Season
17378,2018,Regular Season
17379,2018,Regular Season
17380,2018,Regular Season
17381,2018,Regular Season
17382,2018,Regular Season
17383,2018,Regular Season
17384,2018,Regular Season
17385,2018,Regular Season
17386,2018,Regular Season
17387,2018,Regular Season
17388,2018,Regular Season
17389,2018,Regular Season
17390,2018,Regular Season
17391,2018,Regular Season
17392,2018,Regular Season
17393,2018,Regular Season
17394,2018,Regular Season
17395,2018,Regular Season
17396,2018,Regular Season
17397,2018,Regular Season
17398,2018,Regular Season
17399,2018,Regular Season
17400,2018,Regular Season
17401,2018,Regular Season
17402,2018,Regular Season
17403,2018,Regular Season
17404,2018,Regular Season
17405,2018,Regular Season
17406,2018,Regular Season
17407,2018,Regular Season
17408,2018,Regular Season
17409,2018,Regular Season
17410,2018,Regular Season
17411,2018,Regular Season
17412,2018,Regular Season
17413,2018,Regular Season
17414,2018,Regular Season
17415,2018,Regular Season
17416,2018,Regular Season
17417,2018,Regular Season
17418,2018,Regular Season
17419,2018,Regular Season
17420,2018,Regular Season
17421,2018,Regular Season
17422,2018,Regular Season
17423,2018,Regular Season
17424,2018,Regular Season
17425,2018,Regular Season
17426,2018,Regular Season
17427,2018,Regular Season
17428,2018,Regular Season
17429,2018,Regular Season
17430,2018,Regular Season
17431,2018,Regular Season
17432,2018,Regular Season
17433,2018,Regular Season
17434,2018,Regular Season
17435,2018,Regular Season
17436,2018,Regular Season
17437,2018,Regular Season
17438,2018,Regular Season
17439,2018,Regular Season
17440,2018,Regular Season
17441,2018,Regular Season
17442,2018,Regular Season
17443,2018,Regular Season
17444,2018,Regular Season
17445,2018,Regular Season
17446,2018,Regular Season
17447,2018,Regular Season
17448,2018,Regular Season
17449,2018,Regular Season
17450,2018,Regular Season
17451,2018,Regular Season
17452,2018,Regular Season
17453,2018,Regular Season
17454,2018,Regular Season
17455,2018,Regular Season
17456,2018,Regular Season
17457,2018,Regular Season
17458,2018,Regular Season
17459,2018,Regular Season
17460,2018,Regular Season
17461,2018,Regular Season
17462,2018,Regular Season
17463,2018,Regular Season
17464,2018,Regular Season
17465,2018,Regular Season
17466,2018,Regular Season
17467,2018,Regular Season
17468,2018,Regular Season
17469,2018,Regular Season
17470,2018,Regular Season
17471,2018,Regular Season
17472,2018,Regular Season
17473,2018,Regular Season
17474,2018,Regular Season
17475,2018,Regular Season
17476,2018,Regular Season
17477,2018,Regular Season
17478,2018,Regular Season
17479,2018,Regular Season
17480,2018,Regular Season
17481,2018,Regular Season
17482,2018,Regular Season
17483,2018,Regular Season
17484,2018,Regular Season
17485,2018,Regular Season
17486,2018,Regular Season
17487,2018,Regular Season
17488,2018,Regular Season
17489,2018,Regular Season
17490,2018,Regular Season
17491,2018,Regular Season
17492,2018,Regular Season
17493,2018,Regular Season
17494,2018,Regular Season
17495,2018,Regular Season
17496,2018,Regular Season
17497,2018,Regular Season
17498,2018,Regular Season
17499,2018,Regular Season
17500,2018,Regular Season
17501,2018,Regular Season
17502,2018,Regular Season
17503,2018,Regular Season
17504,2018,Regular Season
17505,2018,Regular Season
17506,2018,Regular Season
17507,2018,Regular Season
17508,2018,Pre Season
17509,2018,Pre Season
17510,2018,Pre Season
17511,2018,Pre Season
17512,2018,Pre Season
17513,2018,Pre Season
17514,2018,Pre Season
17515,2018,Pre Season
17516,2018,Pre Season
17517,2018,Pre Season
17518,2018,Pre Season
17519,2018,Pre Season
17520,2018,Pre Season
17521,2018,Pre Season
17522,2018,Pre Season
17523,2018,Pre Season
17524,2018,Pre Season
17525,2018,Pre Season
17526,2018,Pre Season
17527,2018,Pre Season
17528,2018,Pre Season
17529,2018,Pre Season
17530,2018,Pre Season
17531,2018,Pre Season
17532,2018,Pre Season
17533,2018,Pre Season
17534,2018,Pre Season
17535,2018,Pre Season
17536,2018,Pre Season
17537,2018,Pre Season
17538,2018,Pre Season
17539,2018,Pre Season
17540,2018,Pre Season
17541,2018,Pre Season
17542,2018,Pre Season
17543,2018,Pre Season
17544,2018,Pre Season
17545,2018,Pre Season
17546,2018,Pre Season
17547,2018,Pre Season
17548,2018,Pre Season
17549,2018,Pre Season
17550,2018,Pre Season
17551,2018,Pre Season
17552,2018,Pre Season
17553,2018,Pre Season
17554,2018,Pre Season
17555,2018,Pre Season
17556,2018,Pre Season
17557,2018,Pre Season
17558,2018,Pre Season
17559,2018,Pre Season
17560,2018,Pre Season
17561,2018,Pre Season
17562,2018,Pre Season
17563,2018,Pre Season
17564,2018,Pre Season
17565,2018,Pre Season
17566,2018,Pre Season
17567,2018,Pre Season
17568,2018,Pre Season
17569,2018,Pre Season
17570,2018,Pre Season
17571,2018,Pre Season
17572,2018,Pre Season
17573,2018,Pre Season
17574,2017,Post Season
17575,2017,Post Season
17576,2017,Post Season
17577,2017,Post Season
17578,2017,Post Season
17579,2017,Post Season
17580,2017,Post Season
17581,2017,Post Season
17582,2017,Post Season
17583,2017,Post Season
17584,2017,Post Season
17585,2017,Post Season
17586,2017,Post Season
17587,2017,Post Season
17588,2017,Post Season
17589,2017,Post Season
17590,2017,Post Season
17591,2017,Post Season
17592,2017,Post Season
17593,2017,Post Season
17594,2017,Post Season
17595,2017,Post Season
17596,2017,Post Season
17597,2017,Post Season
17598,2017,Post Season
17599,2017,Post Season
17600,2017,Post Season
17601,2017,Post Season
17602,2017,Post Season
17603,2017,Post Season
17604,2017,Post Season
17605,2017,Post Season
17606,2017,Post Season
17607,2017,Post Season
17608,2017,Post Season
17609,2017,Post Season
17610,2017,Post Season
17611,2017,Post Season
17612,2017,Post Season
17613,2017,Post Season
17614,2017,Post Season
17615,2017,Post Season
17616,2017,Post Season
17617,2017,Post Season
17618,2017,Post Season
17619,2017,Post Season
17620,2017,Post Season
17621,2017,Post Season
17622,2017,Post Season
17623,2017,Post Season
17624,2017,Post Season
17625,2017,Post Season
17626,2017,Post Season
17627,2017,Post Season
17628,2017,Post Season
17629,2017,Post Season
17630,2017,Post Season
17631,2017,Post Season
17632,2017,Post Season
17633,2017,Post Season
17634,2017,Post Season
17635,2017,Post Season
17636,2017,Post Season
17637,2017,Post Season
17638,2017,Post Season
17639,2017,Post Season
17640,2017,Post Season
17641,2017,Post Season
17642,2017,Post Season
17643,2017,Post Season
17644,2017,Post Season
17645,2017,Post Season
17646,2017,Post Season
17647,2017,Post Season
17648,2017,Post Season
17649,2017,Post Season
17650,2017,Post Season
17651,2017,Post Season
17652,2017,Post Season
17653,2017,Post Season
17654,2017,Post Season
17655,2017,Post Season
17656,2017,Regular Season
17657,2017,Regular Season
17658,2017,Regular Season
17659,2017,Regular Season
17660,2017,Regular Season
17661,2017,Regular Season
17662,2017,Regular Season
17663,2017,Regular Season
17664,2017,Regular Season
17665,2017,Regular Season
17666,2017,Regular Season
17667,2017,Regular Season
17668,2017,Regular Season
17669,2017,Regular Season
17670,2017,Regular Season
17671,2017,Regular Season
17672,2017,Regular Season
17673,2017,Regular Season
17674,2017,Regular Season
17675,2017,Regular Season
17676,2017,Regular Season
17677,2017,Regular Season
17678,2017,Regular Season
17679,2017,Regular Season
17680,2017,Regular Season
17681,2017,Regular Season
17682,2017,Regular Season
17683,2017,Regular Season
17684,2017,Regular Season
17685,2017,Regular Season
17686,2017,Regular Season
17687,2017,Regular Season
17688,2017,Regular Season
17689,2017,Regular Season
17690,2017,Regular Season
17691,2017,Regular Season
17692,2017,Regular Season
17693,2017,Regular Season
17694,2017,Regular Season
17695,2017,Regular Season
17696,2017,Regular Season
17697,2017,Regular Season
17698,2017,Regular Season
17699,2017,Regular Season
17700,2017,Regular Season
17701,2017,Regular Season
17702,2017,Regular Season
17703,2017,Regular Season
17704,2017,Regular Season
17705,2017,Regular Season
17706,2017,Regular Season
17707,2017,Regular Season
17708,2017,Regular Season
17709,2017,Regular Season
17710,2017,Regular Season
17711,2017,Regular Season
17712,2017,Regular Season
17713,2017,Regular Season
17714,2017,Regular Season
17715,2017,Regular Season
17716,2017,Regular Season
17717,2017,Regular Season
17718,2017,Regular Season
17719,2017,Regular Season
17720,2017,Regular Season
17721,2017,Regular Season
17722,2017,Regular Season
17723,2017,Regular Season
17724,2017,Regular Season
17725,2017,Regular Season
17726,2017,Regular Season
17727,2017,Regular Season
17728,2017,Regular Season
17729,2017,Regular Season
17730,2017,Regular Season
17731,2017,Regular Season
17732,2017,Regular Season
17733,2017,Regular Season
17734,2017,Regular Season
17735,2017,Regular Season
17736,2017,Regular Season
17737,2017,Regular Season
17738,2017,Regular Season
17739,2017,Regular Season
17740,2017,Regular Season
17741,2017,Regular Season
17742,2017,Regular Season
17743,2017,Regular Season
17744,2017,Regular Season
17745,2017,Regular Season
17746,2017,Regular Season
17747,2017,Regular Season
17748,2017,Regular Season
17749,2017,Regular Season
17750,2017,Regular Season
17751,2017,Regular Season
17752,2017,Regular Season
17753,2017,Regular Season
17754,2017,Regular Season
17755,2017,Regular Season
17756,2017,Regular Season
17757,2017,Regular Season
17758,2017,Regular Season
17759,2017,Regular Season
17760,2017,Regular Season
17761,2017,Regular Season
17762,2017,Regular Season
17763,2017,Regular Season
17764,2017,Regular Season
17765,2017,Regular Season
17766,2017,Regular Season
17767,2017,Regular Season
17768,2017,Regular Season
17769,2017,Regular Season
17770,2017,Regular Season
17771,2017,Regular Season
17772,2017,Regular Season
17773,2017,Regular Season
17774,2017,Regular Season
17775,2017,Regular Season
17776,2017,Regular Season
17777,2017,Regular Season
17778,2017,Regular Season
17779,2017,Regular Season
17780,2017,Regular Season
17781,2017,Regular Season
17782,2017,Regular Season
17783,2017,Regular Season
17784,2017,Regular Season
17785,2017,Regular Season
17786,2017,Regular Season
17787,2017,Regular Season
17788,2017,Regular Season
17789,2017,Regular Season
17790,2017,Regular Season
17791,2017,Regular Season
17792,2017,Regular Season
17793,2017,Regular Season
17794,2017,Regular Season
17795,2017,Regular Season
17796,2017,Regular Season
17797,2017,Regular Season
17798,2017,Regular Season
17799,2017,Regular Season
17800,2017,Regular Season
17801,2017,Regular Season
17802,2017,Regular Season
17803,2017,Regular Season
17804,2017,Regular Season
17805,2017,Regular Season
17806,2017,Regular Season
17807,2017,Regular Season
17808,2017,Regular Season
17809,2017,Regular Season
17810,2017,Regular Season
17811,2017,Regular Season
17812,2017,Regular Season
17813,2017,Regular Season
17814,2017,Regular Season
17815,2017,Regular Season
17816,2017,Regular Season
17817,2017,Regular Season
17818,2017,Regular Season
17819,2017,Regular Season
17820,2017,Regular Season
17821,2017,Regular Season
17822,2017,Regular Season
17823,2017,Regular Season
17824,2017,Regular Season
17825,2017,Regular Season
17826,2017,Regular Season
17827,2017,Regular Season
17828,2017,Regular Season
17829,2017,Regular Season
17830,2017,Regular Season
17831,2017,Regular Season
17832,2017,Regular Season
17833,2017,Regular Season
17834,2017,Regular Season
17835,2017,Regular Season
17836,2017,Regular Season
17837,2017,Regular Season
17838,2017,Regular Season
17839,2017,Regular Season
17840,2017,Regular Season
17841,2017,Regular Season
17842,2017,Regular Season
17843,2017,Regular Season
17844,2017,Regular Season
17845,2017,Regular Season
17846,2017,Regular Season
17847,2017,Regular Season
17848,2017,Regular Season
17849,2017,Regular Season
17850,2017,Regular Season
17851,2017,Regular Season
17852,2017,Regular Season
17853,2017,Regular Season
17854,2017,Regular Season
17855,2017,Regular Season
17856,2017,Regular Season
17857,2017,Regular Season
17858,2017,Regular Season
17859,2017,Regular Season
17860,2017,Regular Season
17861,2017,Regular Season
17862,2017,Regular Season
17863,2017,Regular Season
17864,2017,Regular Season
17865,2017,Regular Season
17866,2017,Regular Season
17867,2017,Regular Season
17868,2017,Regular Season
17869,2017,Regular Season
17870,2017,Regular Season
17871,2017,Regular Season
17872,2017,Regular Season
17873,2017,Regular Season
17874,2017,Regular Season
17875,2017,Regular Season
17876,2017,Regular Season
17877,2017,Regular Season
17878,2017,Regular Season
17879,2017,Regular Season
17880,2017,Regular Season
17881,2017,Regular Season
17882,2017,Regular Season
17883,2017,Regular Season
17884,2017,Regular Season
17885,2017,Regular Season
17886,2017,Regular Season
17887,2017,Regular Season
17888,2017,Regular Season
17889,2017,Regular Season
17890,2017,Regular Season
17891,2017,Regular Season
17892,2017,Regular Season
17893,2017,Regular Season
17894,2017,Regular Season
17895,2017,Regular Season
17896,2017,Regular Season
17897,2017,Regular Season
17898,2017,Regular Season
17899,2017,Regular Season
17900,2017,Regular Season
17901,2017,Regular Season
17902,2017,Regular Season
17903,2017,Regular Season
17904,2017,Regular Season
17905,2017,Regular Season
17906,2017,Regular Season
17907,2017,Regular Season
17908,2017,Regular Season
17909,2017,Regular Season
17910,2017,Regular Season
17911,2017,Regular Season
17912,2017,Regular Season
17913,2017,Regular Season
17914,2017,Regular Season
17915,2017,Regular Season
17916,2017,Regular Season
17917,2017,Regular Season
17918,2017,Regular Season
17919,2017,Regular Season
17920,2017,Regular Season
17921,2017,Regular Season
17922,2017,Regular Season
17923,2017,Regular Season
17924,2017,Regular Season
17925,2017,Regular Season
17926,2017,Regular Season
17927,2017,Regular Season
17928,2017,Regular Season
17929,2017,Regular Season
17930,2017,Regular Season
17931,2017,Regular Season
17932,2017,Regular Season
17933,2017,Regular Season
17934,2017,Regular Season
17935,2017,Regular Season
17936,2017,Regular Season
17937,2017,Regular Season
17938,2017,Regular Season
17939,2017,Regular Season
17940,2017,Regular Season
17941,2017,Regular Season
17942,2017,Regular Season
17943,2017,Regular Season
17944,2017,Regular Season
17945,2017,Regular Season
17946,2017,Regular Season
17947,2017,Regular Season
17948,2017,Regular Season
17949,2017,Regular Season
17950,2017,Regular Season
17951,2017,Regular Season
17952,2017,Regular Season
17953,2017,Regular Season
17954,2017,Regular Season
17955,2017,Regular Season
17956,2017,Regular Season
17957,2017,Regular Season
17958,2017,Regular Season
17959,2017,Regular Season
17960,2017,Regular Season
17961,2017,Regular Season
17962,2017,Regular Season
17963,2017,Regular Season
17964,2017,Regular Season
17965,2017,Regular Season
17966,2017,Regular Season
17967,2017,Regular Season
17968,2017,Regular Season
17969,2017,Regular Season
17970,2017,Regular Season
17971,2017,Regular Season
17972,2017,Regular Season
17973,2017,Regular Season
17974,2017,Regular Season
17975,2017,Regular Season
17976,2017,Regular Season
17977,2017,Regular Season
17978,2017,Regular Season
17979,2017,Regular Season
17980,2017,Regular Season
17981,2017,Regular Season
17982,2017,Regular Season
17983,2017,Regular Season
17984,2017,Regular Season
17985,2017,Regular Season
17986,2017,Regular Season
17987,2017,Regular Season
17988,2017,Regular Season
17989,2017,Regular Season
17990,2017,Regular Season
17991,2017,Regular Season
17992,2017,Regular Season
17993,2017,Regular Season
17994,2017,Regular Season
17995,2017,Regular Season
17996,2017,Regular Season
17997,2017,Regular Season
17998,2017,Regular Season
17999,2017,Regular Season
18000,2017,Regular Season
18001,2017,Regular Season
18002,2017,Regular Season
18003,2017,Regular Season
18004,2017,Regular Season
18005,2017,Regular Season
18006,2017,Regular Season
18007,2017,Regular Season
18008,2017,Regular Season
18009,2017,Regular Season
18010,2017,Regular Season
18011,2017,Regular Season
18012,2017,Regular Season
18013,2017,Regular Season
18014,2017,Regular Season
18015,2017,Regular Season
18016,2017,Regular Season
18017,2017,Regular Season
18018,2017,Regular Season
18019,2017,Regular Season
18020,2017,Regular Season
18021,2017,Regular Season
18022,2017,Regular Season
18023,2017,Regular Season
18024,2017,Regular Season
18025,2017,Regular Season
18026,2017,Regular Season
18027,2017,Regular Season
18028,2017,Regular Season
18029,2017,Regular Season
18030,2017,Regular Season
18031,2017,Regular Season
18032,2017,Regular Season
18033,2017,Regular Season
18034,2017,Regular Season
18035,2017,Regular Season
18036,2017,Regular Season
18037,2017,Regular Season
18038,2017,Regular Season
18039,2017,Regular Season
18040,2017,Regular Season
18041,2017,Regular Season
18042,2017,Regular Season
18043,2017,Regular Season
18044,2017,Regular Season
18045,2017,Regular Season
18046,2017,Regular Season
18047,2017,Regular Season
18048,2017,Regular Season
18049,2017,Regular Season
18050,2017,Regular Season
18051,2017,Regular Season
18052,2017,Regular Season
18053,2017,Regular Season
18054,2017,Regular Season
18055,2017,Regular Season
18056,2017,Regular Season
18057,2017,Regular Season
18058,2017,Regular Season
18059,2017,Regular Season
18060,2017,Regular Season
18061,2017,Regular Season
18062,2017,Regular Season
18063,2017,Regular Season
18064,2017,Regular Season
18065,2017,Regular Season
18066,2017,Regular Season
18067,2017,Regular Season
18068,2017,Regular Season
18069,2017,Regular Season
18070,2017,Regular Season
18071,2017,Regular Season
18072,2017,Regular Season
18073,2017,Regular Season
18074,2017,Regular Season
18075,2017,Regular Season
18076,2017,Regular Season
18077,2017,Regular Season
18078,2017,Regular Season
18079,2017,Regular Season
18080,2017,Regular Season
18081,2017,Regular Season
18082,2017,Regular Season
18083,2017,Regular Season
18084,2017,Regular Season
18085,2017,Regular Season
18086,2017,Regular Season
18087,2017,Regular Season
18088,2017,Regular Season
18089,2017,Regular Season
18090,2017,Regular Season
18091,2017,Regular Season
18092,2017,Regular Season
18093,2017,Regular Season
18094,2017,Regular Season
18095,2017,Regular Season
18096,2017,Regular Season
18097,2017,Regular Season
18098,2017,Regular Season
18099,2017,Regular Season
18100,2017,Regular Season
18101,2017,Regular Season
18102,2017,Regular Season
18103,2017,Regular Season
18104,2017,Regular Season
18105,2017,Regular Season
18106,2017,Regular Season
18107,2017,Regular Season
18108,2017,Regular Season
18109,2017,Regular Season
18110,2017,Regular Season
18111,2017,Regular Season
18112,2017,Regular Season
18113,2017,Regular Season
18114,2017,Regular Season
18115,2017,Regular Season
18116,2017,Regular Season
18117,2017,Regular Season
18118,2017,Regular Season
18119,2017,Regular Season
18120,2017,Regular Season
18121,2017,Regular Season
18122,2017,Regular Season
18123,2017,Regular Season
18124,2017,Regular Season
18125,2017,Regular Season
18126,2017,Regular Season
18127,2017,Regular Season
18128,2017,Regular Season
